"ID","PID","Title","Keywords"
"hhgyog3d","hhgyog3","Zufallsgrößen und ihre Verteilungen und Kennwerte: Erwartungswert und Varianz und Standardabweichung",""
"hhgyog3e","hhgyog3","Normalverteilung",""
"hhgyog4","hhgyos","G4 - Änderungsraten und Bestände",""
"hhgyog4a","hhgyog4","Ableitungsregeln",""
"hhgyog4b","hhgyog4","Ableitungsfunktion",""
"hhgyog4c","hhgyog4","Differenzierbarkeit",""
"hhgyog4d","hhgyog4","Logarithmus Funktion","Logarithmic_function"
"hhgyog4e","hhgyog4","Stammfunktion",""
"hhgyog4f","hhgyog4","ableiten von Potenzfunktionen",""
"hhgyog4g","hhgyog4","ableiten von Exponentialfunktionen",""
"hhgyog4h","hhgyog4","ableiten von periodischen Funktionen",""
"hhgyog4i","hhgyog4","verstehen den Hauptsatz der Differential- und Integralrechnung",""
"hhgyog4j","hhgyog4","kennen die wichtigsten Stammfunktionen",""
"hhgyog5","hhgyos","G5 - Analytische Geometrie",""
"hhgyog5a","hhgyog5","Vektor","Vector"
"hhgyog5b","hhgyog5","Gleichung einer Ebene","Equation_of_a_plane"
"hhgyog5c","hhgyog5","Ebene in einem Koordinatensystem","Plane_in_coordinate_system"
"hhgyog5d","hhgyog5","Lineares Gleichungssystem","Linear_equations_system"
"hhgyog5e","hhgyog5","das Skalarprodukt zur Bestimmung von Winkeln und Abständen verwenden",""
"hhgyog6","hhgyos","G6 - Anwendungsprobleme der Stochastik",""
"hhgyog6a","hhgyog6","Hypothese","Hypothesis"
"hhgyog6b","hhgyog6","eine Hypothese prüfen","Test_hypothesis"
"hhgyog6c","hhgyog6","verstehen die Bayes’sche Entscheidungstheorie",""
"hhgyog6d","hhgyog6","verstehen Signifikanz",""
"hhgyog6e","hhgyog6","was Korrelation bedeutet und verstehen","Understand_correlation "
"hhgyog6f","hhgyog6","verstehen Kausalität",""
"","","",""
"hhgyol","hhgyo","Leistungskurse",""
"hhgyol1","hhgyol","L1 - Von der Änderungsrate zum Bestand",""
"hhgyol1a","hhgyol1","verstehen den Hauptsatz der Differential- und Integralrechnung",""
"hhgyol1b","hhgyol1","Ableitungen von Funktionen bestimmen",""
"hhgyol1c","hhgyol1","die Summen- und die Faktorregel anwenden",""
"hhgyol1d","hhgyol1","beherrschen numerische Berechnung von Integralen",""
"hhgyol2","hhgyol","L2 - Matrizen und Vektoren als Datenspeicher",""
"hhgyol2a","hhgyol2","Vektor","Vector"
"hhgyol2b","hhgyol2","Matrix",""
"hhgyol2c","hhgyol2","Vektoraddition",""
"hhgyol2d","hhgyol2","Skalarprodukt",""
"hhgyol2e","hhgyol2","Iteration",""
"hhgyol2f","hhgyol2","Rekursion",""
"hhgyol2g","hhgyol2","Gaußsches Eliminationsverfahren",""
"hhgyol3","hhgyol","L3 - Der Zufall steht Modell",""
"hhgyol3a","hhgyol3","Random Walk",""
"hhgyol3b","hhgyol3","Bernoulli-Kette",""
"hhgyol3c","hhgyol3","Binomialverteilung",""
"hhgyol3d","hhgyol3","Zufallsgrößen und ihre Verteilungen und Kennwerte: Erwartungswert und Varianz und Standardabweichung",""
"hhgyol3e","hhgyol3","Normalverteilung",""
"hhgyol3f","hhgyol3","Endliche Markoff-Ketten",""
"hhgyol3g","hhgyol3","Normalverteilung",""
"hhgyol3h","hhgyol3","Grenzwert","Bound"
"hhgyol3i","hhgyol3","Grenzwertsätze",""
"hhgyol3j","hhgyol3","Axiomensystem von Kolmogorow",""
"hhgyol3k","hhgyol3","kennen endliche Markoff-Ketten",""
"hhgyol4","hhgyol","L4 - Änderungsraten und Bestände",""
"hhgyol4a","hhgyol4","Ableitungsregeln",""
"hhgyol4b","hhgyol4","Ableitungsfunktion",""
"hhgyol4c","hhgyol4","Differenzierbarkeit",""
"hhgyol4d","hhgyol4","Logarithmus Funktion","Logarithmic_function"
"hhgyol4e","hhgyol4","Stammfunktion",""
"hhgyol4f","hhgyol4","Wachstum",""
"hhgyol4g","hhgyol4","Substitution",""
"hhgyol4h","hhgyol4","ableiten von Potenzfunktionen",""
"hhgyol4i","hhgyol4","ableiten von Exponentialfunktionen",""
"hhgyol4j","hhgyol4","ableiten von periodischen Funktionen",""
"hhgyol4k","hhgyol4","verstehen den Hauptsatz der Differential- und Integralrechnung",""
"hhgyol4l","hhgyol4","kennen die wichtigsten Stammfunktionen",""
"hhgyol4m","hhgyol4","kennen exponentielles und beschränktes und logistisches Wachstum mit den zugehörigen Funktional- bzw. Differentialgleichungen",""
"hhgyol4n","hhgyol4","wenden Substitution an / Integration durch S.",""
"hhgyol5","hhgyol","L5 - Analytische Geometrie",""
"hhgyol5a","hhgyol5","Vektor","Vector"
"hhgyol5b","hhgyol5","Gleichung einer Ebene","Equation_of_a_plane"
"hhgyol5c","hhgyol5","Ebene in einem Koordinatensystem","Plane_in_coordinate_system"
"hhgyol5d","hhgyol5","Lineares Gleichungssystem","Linear_equations_system"
"hhgyol5e","hhgyol5","das Skalarprodukt zur Bestimmung von Winkeln und Abständen verwenden",""
"hhgyol5f","hhgyol5","kennen ein Verfahren zur numerischen Lösung linearer Gleichungssysteme",""
"hhgyol6","hhgyol","L6 - Anwendungsprobleme der Stochastik",""
"hhgyol6a","hhgyol6","Hypothese","Hypothesis"
"hhgyol6b","hhgyol6","eine Hypothese prüfen","Test_hypothesis"
"hhgyol6c","hhgyol6","verstehen die Bayes’sche Entscheidungstheorie",""
"hhgyol6d","hhgyol6","verstehen Signifikanz",""
"hhgyol6e","hhgyol6","was Korrelation bedeutet und verstehen","Understand_correlation "
"hhgyol6f","hhgyol6","verstehen Kausalität",""
"hhgyol6g","hhgyol6","den Satz von der totalen Wahrscheinlichkeit kennen",""
